rating,content,date,product_id,product_name,rank
5,맛있어요 자주구매합니다,2025.01.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,배송이 빠르고 좋아요,2025.01.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,무난하고 좋아요~!,2025.01.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,가격이 저렴하고 맛있어요,2025.01.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,다른것보다 저희집 입맛에는 맞아요.,2025.01.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,푸짐하면서 간편해서 두번 주문함,2025.01.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있어요  야채 조금더 추가하고 먹으니 더 맛있어요,2025.01.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,아이들이 좋아합니다.,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,요리하기 편하고 맛있습니다,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,상품좋아요 상픔좋아요,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,간단편하고 좋아요..,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,자주구매하는상품입니다,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,배추랑 버섯을 추가해서 찌개를 간단하게 끓여 푸짐하게 먹었네요 ㅎ,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,빠른배송 만족합니다.,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,잘 받았습니다. 추천합니다.,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있어요 맛있어요ㅋㅋ,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,자주구매합니다 좋아요,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,잘받았어요 좋아요 좋아요,2025.01.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,가끔 땡기는 부대찌개 햄이랑 이것저것 더 추가해서 먹어요,2025.01.01,1000604385774,송탄식 부대찌개 1.538kg,1
5,"양도 많고 맛있어요.
부대찌개집 안가도 되요",2025.01.01,1000604385774,송탄식 부대찌개 1.538kg,1
5,좋은조건구매만족임.,2025.01.01,1000604385774,송탄식 부대찌개 1.538kg,1
